id;judul;isbn_issn;tahun_terbit;deskripsi;
5705;How To Avoid A Climate Disaster;9,79E+12;2021;How To Avoid A Climate Disaster;5.000.000
5706;IKIGAI;9,79E+12;2021;IKIGAI;5.000.000
5707;One Small Step Can Change your Life;9,79E+12;2022;One Small Step Can Change your Life;5.000.000
5708;The 360 Leader;9,79E+12;2022;The 360 Leader;5.000.000
5709;THE BOOK OF FOKUS DAN KERJA PRODUKTIF;9,79E+12;2022;THE BOOK OF FOKUS DAN KERJA PRODUKTIF;5.000.000
5710;THE BOOK OF MEMBANGUN RELASI;9,79E+12;2022;THE BOOK OF MEMBANGUN RELASI;5.000.000
5711;The Comfort Book;9,79E+12;2022;The Comfort Book;5.000.000
5712;The Power Of Now;9,79E+12;2021;The Power Of Now;5.000.000
5713;Berani Tidak Disukai;9,79E+12;2022;Berani Tidak Disukai menyajikan jawabannya secara sederhana dan langsung. Berdasarkan teori Alfred Adler  satu dari tiga psikolog terkemuka abad kesembilan belas selain Freud dan Jung  buku ini mengikuti percakapan yang menggugah antara seorang filsuf dan seorang pemuda. Dalam lima percakapan yang terjalin  sang filsuf membantu muridnya memahami bagaimana masing-masing dari kita mampu menentukan arah hidup kita  bebas dari belenggu trauma masa lalu dan beban ekspektasi orang lain.;5.000.000
5714;Ini Esensialisme Pentingkan Yang Penting Saja;9,79E+12;2022;Ini Esensialisme Pentingkan Yang Penting Saja;5.000.000
5715;Thinking Fast And Slow;9,79E+12;2013;Thinking Fast And Slow;5.000.000
5716;Jokowi Mewujudkan Mimpi INDONESIA;9,79E+12;2020;Jokowi Mewujudkan Mimpi INDONESIA;5.000.000
5717;Pembelajaran Digital;9,79E+12;2017;Pada era digital atau era informasi sekarang ini ilmu pengetahuan dan teknologi berkembang dengan pesat. Perkembangan ini memiliki dampak semakin terbuka dan tersebarnya informasi dan pengetahuan dari dan ke seluruh dunia menembus batas jarak  tempat  ruang dan waktu.;5.000.000
5718;Resolusi Komunikasi Tindak Penanganan Terorisme;9,79E+12;2019;Terorisme diartikan sebagai penggunaan kekuatan atau kekerasan yang tidak sah untuk mengintimidasi  memaksa  melawan  bahkan membunuh orang  baik individu  masyarakat  maupun pemerintah  untuk kepentingan politik atau tujuan sosial lainnya.;5.000.000
5719;Berpikir Kritis;9,79E+12;2021;Buku ini mendapatkan arti penting dalam konteks yang mendesak dalam pencarian referensi tentang berpikir kritis di Indonesia.;5.000.000
5720;Political Social Responsibility;9,79E+12;2019;Saat ini  perkembangan dunia keilmuan melaju dengan akses yang tidak terbatas  pada mulanya media massa adalah media baru yang menduduki posisi sebagai penemuan fenomenal  namun kini keberadaannya tersaingi secara ketat oleh the second age media yakni internet.;5.000.000
5721;Sketsa Pemikiran Politik Modern;9,79E+12;2021;Buku ini berasal dari sebuah pertemuan dengan Natalie Aguilera  editor di SAGE  pada saat konferensi BISA di Manchester pada April 2011.;5.000.000
5722;Politik Identitas;9,79E+12;2019;Buku ini  akan membahas tentang politik identitas kekinian dan tantangannya di tengah masyarakat Indonesia. Politik identitas bisa dimaknai sebagai strategi dan kontestasi ikatan simbol kultural primodial.;5.000.000
5723;Teori Dan Desain Organisasi;9,79E+12;2020;Buku ini akan memperkenalkan teori-teori organisasi serta mendiskusikan beberapa hal mengenai bagaimana organisasi beradaptasi atau mengontrol elemen eksternal seperti pesaing  pelanggan  pemerintah dan kreditur dalam lingkungan yang serba cepat.;5.000.000
5724;Human Capital Management;9,79E+12;2021;Human Capital atau sering disebut juga Sumber Daya Manusia atau Human Resources merupakan pendekatan yang melihat manusia sebagai aset atau modal dalam suatu lembaga.;5.000.000
5725;Pejambon 1945;9,79E+12;2020;Perang Pasifik yang melibatkan Jepang dalam konflik terbuka dengan Amerika Serikat dan para sekutunya bagaikan sebuah roller coaster yang melejit dengan cepat lantas cepat pula menukik ke bawah.;5.000.000
5726;Kepemimpinan Pendidikan Abad Ke-21;9,79E+12;2022;Abad ke-21 merupakan era keterbukaan yang erat kaitannya dengan persaingan di segala bidang kehidupan. Globalisasi terjadi pada berbagai aspek kehidupan  seperti jasa pendidikan  ekonomi  transportasi  teknologi  politik  sosial  budaya  dan kehidupan lainnya.;5.000.000
5727;Kisang Perjuangan dan Inspirasi BJ Habibie;9,79E+12;2020;Membicarakan perjuangan Habibie memang tak ada habisnya. Banyak hal menakjubkan yang beliau lakukan. Cara berpikir beliau yang cemerlang menarik perhatian Presiden Soeharto pada masa itu.;5.000.000
5728;Politik Hukum Pertahanan Indonesia;9,79E+12;2021;Tanah merupakan suatu faktor yang sangat penting dalam kehidupan suatu masyarakat  terlebih-lebih di lingkungan masyarakat Indonesia yang sebagian besar penduduknya menggantungkan kehidupan dari tanah.;5.000.000
5729;Metode Penelitian Evaluasi;9,79E+12;2018;Penelitian evaluasi merupakan bagian dari evaluasi dan juga merupakan bagian dari penelitian. Sebagai bagian dari evaluasi  penelitian evaluasi juga berfungsi sebagai evaluasi.;5.000.000
5730;Metode Penelitian Sosial;9,79E+12;2022;Metode berpikir ilmiah pada dasarnya adalah sejumlah pengetahuan yang berkaitan dengan cara atau jalan yang ditempuh oleh pikiran manusia untuk mencapai kesimpulan atau putusan yang sah dan benar (valid and true judgment).;5.000.000
5731;Metode Penelitian Kualitatif;9,79E+13;2020;Metode penelitian kualitatif yang berlandaskan pada filsafat positivisme  adalah metode penelitian kualitatif yang pola pikirnya menggunakan metode kuantitatif (deduktif)  tetapi data yang dikumpulkan dan dianalisis adalah data kuantitatif.;5.000.000
5732;Pengantar Ilmu Komunikasi;9,79E+12;2021;Manusia sebagai makhluk sosial senantiasa ingin berhubungan dengan manusia lainnya. Ia ingin mengetahui lingkungan sekitarnya  bahkan ingin mengetahui apa yang terjadi dalam dirinya.;5.000.000
5733;Artificial Intelligence In Parctice;9,79E+12;2021;AI bukan hal yang baru dan bukan hal yang ajaib. Pengembangan pertama AI dimulai sejak tahun 1950-an. AI mengacu pada kemampuan sistem-sistem komputer atau mesin untuk menunjukkan perilaku cerdas yang memungkinkan mereka untuk bertindak dan belajar sendiri.;4.000.000
5734;Hukum Administrasi Pertahanan;9,79E+13;2019;"Kemerdekaan Indonesia merupakan karya salah satu elemen bangsa yaitu Tentara"". Pada masa kolonialisme  masyarakat nusantara bersatu dalam kelompok ketentaraan  mereka melakukan gerakan para militer terhadap kesewenang-wenangan bangsa penjajah.""";5.000.000
5735;Revolusi Pancasila;9,79E+12;2017;pada basis material  perwujudan masyarakat adil dan makmur tercegat oleh merajalelanya keserakahan kapitalisme predatoris.;5.000.000
5736;Hukum Internasional Suatu Pengantar;9,79E+12;2022;Hukum Internasional (International Law) atau hukum internasional publik (public International law) merupakan istilah yang lebih populer digunakan saat ini dibandingkan istiah Hukum Bangsa-Bangsa (law of nations)  hukum antarnegara (Inter state law).;5.000.000
5737;The Handbook Of Manajemen Pendidikan;9,79E+12;2020;"Salah satu kunci dari keberhasilan pendidikan nasional adalah Manajemen Pendidikan"". Ketika semua regulasi dan kebijakan pemerintah disahkan  tapi implementasinya tanpa melalui tata kelola atau manajemen pendidikan yang baik  maka semuanya akan sulit dicapai.""";5.000.000
5738;Hak Asasi Manusia Dalam Konstitusi Indonesia;9,79E+12;2017;Membicarakan hak asasi manusia (HAM)  berarti membicarakan dimensi kehidupan manusia. HAM  ada bukan karena diberikan oleh masyarakat dan kebaikan dari negara  melainkan berdasarkan martabatnya sebagai manusia.;5.000.000
5739;Membangun dan Mengambangkan Human Capital Unggul;9,79E+12;2020;Revolusi industri 4.0 merupakan revolusi berbasis cyber physical system  gabungan antara domain digital  fisik  dan biologi.;5.000.000
5740;Berpikir Kritis Kecakapan Hidup DI era Digital;9,79E+12;2019;Ilmu pengetahuan dan teknologi (iptek) tidak saja meningkatkan kesejahteraan dan intensitas komunikasi  tetapi juga menyebabkan perubahan pola pikir.;5.000.000
5741;Hak Asasi Manusia Dalam Prespektif Hukum Nasional;9,79E+12;2021;Hak asasi manusia (HAM) merupakan hak kodrati yang melekat pada diri setiap orang karena dia manusia. Dikatakan asasi karena melekat pada keberadaannya sebagai manusia yang merupakan ciptaan Tuhan Yang Maha Esa.;5.000.000
5742;Manajemen Bancana dan Kapabilitas Pemerintah Lokal;9,79E+12;2014;Bencana bukanlah sebuah fenomena baru lagi umat manusia. Kata 'bencana' telah dikenal dengan baik dan digunakan oleh manusia selama ribuan tahun.;5.000.000
5743;Manajemen Sumber Daya Manusia;9,79E+12;2017;Manajemen sumber daya manusia (human resources management) adalah rangkaian aktivitas organisasi yang diarahkan untuk menarik  mengembangkan  dan mempertahankan tenaga kerja yang efektif.;5.000.000
5744;Metode Penelitian Kuantitatif dan Kualitatif;9,79E+12;2021;Penelitian merupakan salah satu karya dari bentuk pemahaman suatu ilmu tertentu. Seseorang dianggap memahami suatu ilmu  jika dia sudah pernah melakukan penelitian. Hal ini dilaksanakan dan ditempuh oleh seseorang selama masa jenjang pendidikan yang lebih tinggi.;5.000.000
5745;Pemimpin;9,79E+12;2019;Organisasi adalah struktur atau kesatuan sosial tempat orang-orang di dalamnya diatur  digerakkan  dan dikoordinasikan secara formal untuk mencapai tujuan bersama.;5.000.000
5746;Perilaku Politik;9,79E+12;2020;Perilaku politik dalam sebuah negara terus berimplikasi pada perpolitikan dunia yang bisa berkembang terus menjadi sebuah peradaban politik yang kuat dan tangguh karena berakar pada nilai-nilai politik yang tengah teruji.;5.000.000
5747;Pesona dan Sisi Kelam Majapahit;9,79E+12;2021;Sejarah sering dirancukan dengan mitos (dongeng) yang berkembang melalui tutur tinular dari mulut ke mulut. Akibatnya  masyarakat tidak memeroleh fakta sejarah  melainkan mitos itu sendiri. Hingga lambat-laun mitos mereka yakini sebagai fakta sejarah.;5.000.000
5748;Psikologi Bencana;9,79E+12;2022;Dalam Kamus Besar Bahasa Indonesia  bencana memiliki arti sesuatu yang menyebabkan dan/atau menimbulkan kesusahan  kerugian  atau penderitaan  kecelakaan  dan bahaya.;5.000.000
5749;Statistika Untuk Penelitian;9,79E+12;2011;Statistika banyak digunakan dalam kehidupan sehari-hari tanpa disadari. Dalam aktivitas yang melibatkan angka-angka  tanpa disadari seringkali telah pula menggunakan statistik.;5.000.000
5750;Light Up The Dream Perjalanan Kebahagiaan;9,79E+12;2021;Bukan semata karena akses yang sulit dijangkau  tapi karena kepedulian kita. Pun ditengah kota dengan akses mudah kita juga bisa menjumpai warga yang rumahnya gelap gulita  harus numpang listrik ke tetangga  harus mengandalkan aki menerangi rumah mereka.;5.000.000
5751;Sebuah Sajak Untuk Jenderal TNI Dudung Abdurachman;9,79E+12;2022;Tidak hanya bagi institusi TNI AD  akan tetapi juga bagi masyarakat luas. Buku adalah jendela yang mampu memberikan sebuah perspektif baru dan puisi merupakan karya sastra yang mengungkapkan perasaan dan pikiran penulis ke dalam kata-kata yang indah dan menggugah.;5.000.000
5752;Seni Perang The Art Of War Sun Tzu Pusat Studi Strategi Kampanye Militer;9,78E+11;2021;Seni perang Sun Tzu pada awalnya hampir tidak dikenal di Eropa hingga tahun 1782  ketika Joseph Amlot  seorang Pastor Jesuit Prancis yang tinggal di Tiongkok  memperoleh salinannya dan menerjemahkannya ke dalam bahasa Prancis.;5.000.000
5753;Terang Di Beranda Negeri;9,79E+12;2012;Perbatasan  daerah yang dikonotasikan dengan terpencil dan tertinggal. Pada kenyataannya memang keberpihakan ke daerah tersebut masih kurang. Kondisi ini harus segera diubah karena perbatasan adalah beranda  yang mencerminkan wajah negeri ini.;5.000.000
5754;Uckoand Marks-Crafting Strategy for Irregular Warfare NDUPRESS;202222081;2020;The approach discussed in this paper would not have been possible without the intense interaction and engagement with our students at the College of International Security Affairs (CISA).;5.000.000
5755;Information Strategy and Warfare A Guide to Theory and Practice (Contemporary Security Studies) (John Arquilla, Douglas A. Borer);203945638;2007;In the previous section we proposed that young Muslims become terrorists for a variety of reasons : they believe the United States is a superpower that is “Ameri￾canizing” the Islam culture  they see bombings and invasions as an extension of the Crusades  they live in a culture of deprivation and fear  and they see injustice in US support of Israel’s treatment of Palestinians.;5.000.000
5756;BUSINESS JUDGMENT RULE;9,79E+12;2018;Perkembangan teknologi internet pita lebar melalui Internet of Things (IoT)  telah membawa banyak kemungkinan baru bagi perkembangan industri dan bisnis.;5.000.000
5757;DAMPAK KRISIS ENERGI TERHADAP KEDAULATAN NKRI;20220906;2015;Pertumbuhan ekonomi dunia menuntut ketersediaan kebutuhan energi yang mampu menopang kehidupan berskala global.;5.000.000
5758;DEFERRED PROSECUTION AGREEMENT DALAM KEJAHATAN BISNIS;9,79E+12;2019;Tampaknya mitos bahwa Badan Usaha Milik Negara (BUMN) tidak kreatif dan inovatif  hanyalah merupakan cerita lama dan mulai terbantahkan.;5.000.000
5759;FUNGSIONALISASI HUKUM PIDANA DALAM AKTIVITAS PASAR MODAL DI INDONESIA;9,79E+12;2020;Pesatnya perkembangan peradaban manusia pada akhir abad XX ini ditandai oleh adanya pergeseran nilai-nilai dalam tatanan kehidupan  baik dalam lingkup nasional maupun dalam pergaulan antar bangsa secara global.;5.000.000
5760;GELAR KEKUATAN TNI AD DIHADAPKAN PADA ESKALASI ANCAMAN DI WILAYAH PERBATSAN DARAT RI-PAPUA NUGINI;202209061;2020;Indonesia merupakan negara kepulauan terbesar di dunia  memiliki kurang lebih 17.504 pulau besar dan kecil dengan panjang garis pantai kurang lebih 81.290 Km dan berbatasan laut dengan sepuluh negara tetangga.;5.000.000
5761;IKAHAN KILAS BALIK;202209062;2021;IKAHAN adalah Ikatan Alumni Pertahanan Indonesia-Australia yang memiliki keanggotaan terbuka untuk setiap personil TNI yang telah menyelesaikan pendidikan militer di Australia.;5.000.000
5762;KEDAULATAN PANGAN MARITIM DINAMIKA DAN PROBLEMATIKA;9,79E+12;2016;Pangan merupakan kebutuhan dasar setiap manusia agar dapat bertahan hidup. Pengtingnya ketersediaan pangan bagi masyarakat satu negara menjadi upaya pemenuhannya adalah isu strategis setiap pemerintahan.;5.000.000
5763;MENUJU INDONESIA EMAS;9,79E+12;2019;Seperti telah diperkirakan banyak kalangan  Ir. Joko Widodo untuk kedua kalinya memenangkan pemilihan presiden. Mayoritas rakyat pemilih menilainya berhasil pada periode pertama  hingga mempercayainya untuk meneruskan kedudukan.;5.000.000
5764;RANCANG BANGUN MODEL INTEGRATIF PENEGAKAN HUKUM TERHADAP KEJAHATAN KORPORASI DAN BISNIS;202209063;2022;Pada era revolusi industri ke-empat yang saat ini memasuki masa perkembangan metaverse  antara lain ditandai dengan adanya integrasi sistem teknologi informasi ke dalam business model.;5.000.000
5765;REKONTRUKSI PRADIGMA KEJAHATAN KORPORASI DAN BISNIS;9,79E+12;2021;Aktivitas perekonomian sejatinya merupakan serangkaian kegiatan produksi  distribusi dan konsumsi terhadap barang/jasa pada seluruh tingkatan masyarakat.;5.000.000
5766;SANKSI PAJAK BERBASIS PENERIMAAN NEGARA;9,79E+12;2020;Dalam beberapa dasawarsa terakhir ini  harga minyak di pasaran dunia kerapkali mengalami fluktuasi baik yang disebabkan karena faktor-faktor ekonomi maupun di luar faktor-faktor ekonomi.;5.000.000
5767;TANAMAN OBAT PENYEMBUH AJAIB;202209064;2014;Pada zaman kita ini  kita perlu kembali kepada pengobatan alam  yakni penggunaan obat-obatan organik. Harga obat-obatan pabrik sangat tinggi.;5.000.000
5768;INTELIJEN DAN KEAMANAN NASIONAL DI INDONESIA PASCA - ORDE BARU;9,79E+12;2022;Dunia Intelijen dewasa ini menghadapi tantangan besar akibat perubahan strategis di kawasan dan kemajuan pesat teknologi informasi.;5.000.000
5769;MEMBANGUN INTELIJEN PROFESIONAL DI INDONESIA;9,79E+12;2022;Studi ini melanjutkan kajian reformasi intelijen di Indonesia pasca-Orde Baru.;5.000.000
5771;DAMAI DAN PERANG;20220510;2021;Damai dan perang menjadi kata yang akan terus-menerus hidup selama peradaban manusia berlangsung. Damai adalah di mana manusia hidup berdampingan  saling membantu antara satu manusia dengan manusia lainnya  antar suku  antar bangsa  dan antar perhimpunan negara-negara yang tersebar di berbagai belahan bumi.;4.750.000
5772;DAR MEMBONGKAR OPERASI PSIKOLOGI GERAKAN INTOLERANSI;9,79E+12;2021;Pertama  seperti yang selalu saya tanamkan kepada taruna-taruni  saat saya menjabat sebagai Gubernur Akademi Militer (Akmil) di Magelang  nilai-nilai spiritualitas harus selalu jadi pegangan teguh. Karena spiritualitas akan menciptakan kesadaran tinggi terhadap nilai-nilai toleransi.;5.000.000
5773;SUPER HUMBLE;20221104;2022;Pemimpin yang baik itu dicintai anak buahnya  akan tetapi yang lebih baik lagi kalau Pemimpin itu mencintai anak buahnya. ;5.000.000
5774;EKA WIRA JATI;202211081;1983;EKA WIRA JATI;5.000.000
5775;IKHTISAR SEJARAH TAHUNAN TNI AD TAHUN 2021;202211082;2022;IKHTISAR SEJARAH TAHUNAN TNI AD TAHUN 2021;5.000.000
5776;PEDOMAN SERTIFIKASI GURU MILITER LEMDIK JAJARAN TNI ANGKATAN DARAT;202211083;2022;PEDOMAN SERTIFIKASI GURU MILITER LEMDIK JAJARAN TNI ANGKATAN DARAT;5.000.000
5777;PENILAIAN KETERAMPILAN KHUSUS JABATAN -2 RESIMEN ARHANUD;202211084;2022;PENILAIAN KETERAMPILAN KHUSUS JABATAN -2 RESIMEN ARHANUD;5.000.000
