id;user_id;judul;tahun_terbit;deskripsi;created_at
4455;2993;Kajian tentang kesiapan TNI AD dalam menghadapi ancaman asimetris;2010;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;28/03/23 13.05
4581;3113;Hukum Laut Internasional;1999;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;29/03/23 09.19
5774;3113;EKA WIRA JATI;1983;EKA WIRA JATI;29/03/23 09.20
5736;3115;Hukum Internasional Suatu Pengantar;2022;Hukum Internasional (International Law) atau hukum internasional publik (public International law) merupakan istilah yang lebih populer digunakan saat ini dibandingkan istiah Hukum Bangsa-Bangsa (law of nations)  hukum antarnegara (Inter state law).;30/03/23 06.22
1779;3066;425 OPTIMALISAI KEPEMIMPINAN NASIONAL MELALUI PENDIDIKAN KARAKTER BANGSA DI INDONESIA;2020;Taskap yang dibuat dengan Judul 425 OPTIMALISAI KEPEMIMPINAN NASIONAL MELALUI PENDIDIKAN KARAKTER BANGSA DI INDONESIA.;30/03/23 10.18
5554;3066;Teknik Kepemimpinan Auren Uris;1987;Setiap orang dapat mengingat dengan cepat tentang malapetaka besar  dan mungkin orang yang berada disitu dengan cepat dapat mengontrol keadaan. Dalam keadaan seperti itu  anda juga mungkin dapat bertindak dengan cepat tanpa ragu-ragu.;30/03/23 10.33
5772;3043;DAR MEMBONGKAR OPERASI PSIKOLOGI GERAKAN INTOLERANSI;2021;Pertama  seperti yang selalu saya tanamkan kepada taruna-taruni  saat saya menjabat sebagai Gubernur Akademi Militer (Akmil) di Magelang  nilai-nilai spiritualitas harus selalu jadi pegangan teguh. Karena spiritualitas akan menciptakan kesadaran tinggi terhadap nilai-nilai toleransi.;30/03/23 13.22
5366;3029;Konvensi PBB Tentang Hukum Laut Sebuah Tinjauan;1983;Penanda tanganan Konvensi PBB tentang Hukum Laut yang baru oleh 119 negara di Teluk Montego  Jamaika  pada tanggal 10 Desember 1982 yang lalu merupakan suatu peristiwa dunia yang sangat bersejarah.;30/03/23 15.59
4485;3060;Doktrin Induk Kepemimpinan TNI AD;2016;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;30/03/23 17.53
5654;3081;100 Kebiasaan Orang Sukses;2019;Buku ini memuat panduan untuk mewujudkan semua impian Anda  dari impian luar biasa yang ambisius hingga impian sederhana yang bermakna. Setiap babnya mengandung suatu pemikiran baru yang akan membantu Anda mempelajari serta mengoptimalkan pola pikir dan kebiasaan yang Anda perlukan untuk sukses dalam pekerjaan dan kehidupan.;30/03/23 21.45
1457;3042;132 PERAN KOMANDO DISTRIK MILITER 1311 MOROWALI DALAM MEMBENTUK RESISTENSI MASYARAKAT DARI ANCAMAN RADIKALISME;2020;Taskap yang dibuat dengan Judul 132 PERAN KOMANDO DISTRIK MILITER 1311 MOROWALI DALAM MEMBENTUK RESISTENSI MASYARAKAT DARI ANCAMAN RADIKALISME.;31/03/23 14.49
2381;3044;WAWASAN NUSANTARA (DALAM PENDIDIKAN DAN KEBUDAYAAN) BUKU III;1981;WAWASAN NUSANTARA (DALAM PENDIDIKAN DAN KEBUDAYAAN) BUKU III;31/03/23 23.02
4055;3044;Terorisme Adjie S., Msc;2005;Pada suatu hari  aksi teroris akan terjadi di berbagai tempat di seluruh belahan dunia  untuk berbagai motivasi dan alasan. Apa pun bentuknya motivasi dan alasan tersebut  sebagai kelompok separatis  anarkhis  ketidak sepakatan  nasionalis  Marxist revolusionaris  ideologi kepercayaan/agama  politik dan lain sebagainya  telah menandai bahwa mereka sebagai teroris  yang secara langsung telah melakukan aksi kekerasan terhadap non-combatan.;01/04/23 07.49
5713;3044;Berani Tidak Disukai;2022;Berani Tidak Disukai menyajikan jawabannya secara sederhana dan langsung. Berdasarkan teori Alfred Adler  satu dari tiga psikolog terkemuka abad kesembilan belas selain Freud dan Jung  buku ini mengikuti percakapan yang menggugah antara seorang filsuf dan seorang pemuda. Dalam lima percakapan yang terjalin  sang filsuf membantu muridnya memahami bagaimana masing-masing dari kita mampu menentukan arah hidup kita  bebas dari belenggu trauma masa lalu dan beban ekspektasi orang lain.;01/04/23 07.59
5711;3044;The Comfort Book;2022;The Comfort Book;01/04/23 08.00
5712;3044;The Power Of Now;2021;The Power Of Now;01/04/23 08.01
4724;3007;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;01/04/23 08.35
4581;3007;Hukum Laut Internasional;1999;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;01/04/23 08.35
5192;3044;Kepemimpinan Militer Catatan dari Pengalaman Letnan Jenderal TNI (Purn) Prabowo Subianto Buku 1;2022;Kepemimpinan Militer Catatan dari Pengalaman Letnan Jenderal TNI (Purn) Prabowo Subianto Buku 1;01/04/23 09.30
4485;3044;Doktrin Induk Kepemimpinan TNI AD;2016;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;01/04/23 09.38
2597;3069;100 HIKMAH RAMADHAN;2012;"Manusia dalam hidupnya menghadapi dua macam rayuan yang dapat menjerumuskan  setan dan nafsunya. Dalam konteks Ramadhan kita ingat sabda Nabi  Di bulan Ramadhan setan terbelenggu."" Tapi ternyata kedurhakaan masih ada. Penyebabnya pastilah nafsu manusia sendiri  yang puasanya tidak mampu mengendalikan nafsunya.""";01/04/23 09.52
5654;3069;100 Kebiasaan Orang Sukses;2019;Buku ini memuat panduan untuk mewujudkan semua impian Anda  dari impian luar biasa yang ambisius hingga impian sederhana yang bermakna. Setiap babnya mengandung suatu pemikiran baru yang akan membantu Anda mempelajari serta mengoptimalkan pola pikir dan kebiasaan yang Anda perlukan untuk sukses dalam pekerjaan dan kehidupan.;01/04/23 09.52
4485;3126;Doktrin Induk Kepemimpinan TNI AD;2016;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;01/04/23 09.58
5772;3079;DAR MEMBONGKAR OPERASI PSIKOLOGI GERAKAN INTOLERANSI;2021;Pertama  seperti yang selalu saya tanamkan kepada taruna-taruni  saat saya menjabat sebagai Gubernur Akademi Militer (Akmil) di Magelang  nilai-nilai spiritualitas harus selalu jadi pegangan teguh. Karena spiritualitas akan menciptakan kesadaran tinggi terhadap nilai-nilai toleransi.;01/04/23 12.37
4724;3079;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;01/04/23 12.39
1514;3013;184 UPAYA MENINGKATKAN PENGAWASAN KELUARGA TNI DARI PENGARUH NEGATIF PENGGUNAAN MEDIA SOSIAL;2020;Taskap yang dibuat dengan Judul 184 UPAYA MENINGKATKAN PENGAWASAN KELUARGA TNI DARI PENGARUH NEGATIF PENGGUNAAN MEDIA SOSIAL.;01/04/23 14.13
1505;3013;176 OPTIMALISASI PEMBINAAN BELA NEGARA BAGI GENERASI MUDA GUNA;2020;Taskap yang dibuat dengan Judul 176 OPTIMALISASI PEMBINAAN BELA NEGARA BAGI GENERASI MUDA GUNA.;01/04/23 14.13
1534;3013;202 OPTIMALISASI PERAN SATKOWIL DALAM MEMBANTU PEMDA ACEH BARAT GUNA MENANGGULANGI BENCANA KEBAKARAN HUTAN DAN LAHAN;2020;Taskap yang dibuat dengan Judul 202 OPTIMALISASI PERAN SATKOWIL DALAM MEMBANTU PEMDA ACEH BARAT GUNA MENANGGULANGI BENCANA KEBAKARAN HUTAN DAN LAHAN.;01/04/23 14.13
4724;3084;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;01/04/23 16.11
5773;3110;SUPER HUMBLE;2022;Pemimpin yang baik itu dicintai anak buahnya  akan tetapi yang lebih baik lagi kalau Pemimpin itu mencintai anak buahnya. ;01/04/23 18.49
5580;3087;Usaha Memahami Undang-Undang Tentang Peradilan Tata Usaha Negara Buku II;1994;Dewasa ini semakin banyak masyarakat menggugat para pejabat dan lembaga pemerintah. Hal ini menunjukkan bahwa keberadaan Peradilan Tata Usaha Negara sebagai lembaga pengaduan sangat diperlukan.;01/04/23 21.13
1523;3024;193 STRATEGI OPERASI INTELIJEN DENGAN MEMANFAATKAN TEKNOLOGI DRONE DI SATINDUK BAIS TNI;2020;Taskap yang dibuat dengan Judul 193 STRATEGI OPERASI INTELIJEN DENGAN MEMANFAATKAN TEKNOLOGI DRONE DI SATINDUK BAIS TNI.;01/04/23 21.24
1516;3024;186 OPTIMALISASI PENYIAPAN SATGAS NEMANGKAWI PARAKO DALAM RANGKA MENDUKUNG PERSIAPAN OPERASI KOPASSUS;2020;Taskap yang dibuat dengan Judul 186 OPTIMALISASI PENYIAPAN SATGAS NEMANGKAWI PARAKO DALAM RANGKA MENDUKUNG PERSIAPAN OPERASI KOPASSUS.;01/04/23 21.26
2597;3157;100 HIKMAH RAMADHAN;2012;"Manusia dalam hidupnya menghadapi dua macam rayuan yang dapat menjerumuskan  setan dan nafsunya. Dalam konteks Ramadhan kita ingat sabda Nabi  Di bulan Ramadhan setan terbelenggu."" Tapi ternyata kedurhakaan masih ada. Penyebabnya pastilah nafsu manusia sendiri  yang puasanya tidak mampu mengendalikan nafsunya.""";02/04/23 03.41
1498;3024;17 OPTIMALISASI PEMBINAAN KARIER GUNA MENGATASI STAGNASI JABATAN PAI DAN KOLONEL TNI AD;2020;Taskap yang dibuat dengan Judul 17 OPTIMALISASI PEMBINAAN KARIER GUNA MENGATASI STAGNASI JABATAN PAI DAN KOLONEL TNI AD.;02/04/23 07.19
1541;3024;21 STRATEGI PENGGALANGAN APARAT TERITORIAL KODAM IM GUNA PENGUMPULAN SENJATA;2020;Taskap yang dibuat dengan Judul 21 STRATEGI PENGGALANGAN APARAT TERITORIAL KODAM IM GUNA PENGUMPULAN SENJATA.;02/04/23 07.56
1542;3024;210 OPTIMALISASI KEMANDIRIAN INDUSTRI PERTAHANAN NASIONAL;2020;Taskap yang dibuat dengan Judul 210 OPTIMALISASI KEMANDIRIAN INDUSTRI PERTAHANAN NASIONAL.;02/04/23 07.59
1543;3024;210 OPTIMALISASI PERAN DANSAT GUNA MENCEGAH DAMPAK NEGATIF GADGET SMARTPHONE DALAM RANGKA MENDUKUNG PENCAPAIAN TUGAS POKOK SATUAN (STUDI KASUS YONIF PARA RAIDER 501 BY);2020;Taskap yang dibuat dengan Judul 210 OPTIMALISASI PERAN DANSAT GUNA MENCEGAH DAMPAK NEGATIF GADGET SMARTPHONE DALAM RANGKA MENDUKUNG PENCAPAIAN TUGAS POKOK SATUAN (STUDI KASUS YONIF PARA RAIDER 501 BY).;02/04/23 08.00
1609;3024;269 OPTIMALISASI TUGAS PERBANTUAN KODIM1509 LABUHA KEPADA PEMDA KABUPATEN HALMAHERA SELATAN DALAM PENANGGULANGAN BENCANA DI DAERAH;2020;Taskap yang dibuat dengan Judul 269 OPTIMALISASI TUGAS PERBANTUAN KODIM1509 LABUHA KEPADA PEMDA KABUPATEN HALMAHERA SELATAN DALAM PENANGGULANGAN BENCANA DI DAERAH.;02/04/23 08.27
4841;3079;100 Pemimpin Militer yang Berpengaruh di Dalam Sejarah Dunia;2007;100 Pemimpin Militer yang Berpengaruh di Dalam Sejarah Dunia adalah buku yang menarik tentang petualangan nyata dari para pahlawan pria dan wanita  strategi-strategi cerdas  dan para diktator jahat. Kumpulan biografi yang disusun secara kronologis  menyajikan fakta-fakta yang sering kali sangat kejam dan kemungkinan-kemungkinan luar biasa yang harus diatasi oleh para pemimpin untuk mencapai kemenangan dan bagaimana kontribusi mereka telah membentuk dunia yang kita tempati saat ini.;02/04/23 09.05
1476;3079;15 OPTIMALISASI PERAN KANTOR ATASE PERTAHANAN RI DI AFRIKA SELATAN DALAM RANGKA MENGATASI GERAKAN PENDUKUNG FREE WEST PAPUA DI AFRIKA SELATAN;2020;Taskap yang dibuat dengan Judul 15 OPTIMALISASI PERAN KANTOR ATASE PERTAHANAN RI DI AFRIKA SELATAN DALAM RANGKA MENGATASI GERAKAN PENDUKUNG FREE WEST PAPUA DI AFRIKA SELATAN.;02/04/23 09.06
5710;3044;THE BOOK OF MEMBANGUN RELASI;2022;THE BOOK OF MEMBANGUN RELASI;02/04/23 14.14
5709;3044;THE BOOK OF FOKUS DAN KERJA PRODUKTIF;2022;THE BOOK OF FOKUS DAN KERJA PRODUKTIF;02/04/23 14.14
5706;3044;IKIGAI;2021;IKIGAI;02/04/23 14.15
5704;3044;FIND YOUR WAY;2019;FIND YOUR WAY;02/04/23 14.15
5708;3044;The 360 Leader;2022;The 360 Leader;02/04/23 14.16
5714;3044;Ini Esensialisme Pentingkan Yang Penting Saja;2022;Ini Esensialisme Pentingkan Yang Penting Saja;02/04/23 14.16
5707;3044;One Small Step Can Change your Life;2022;One Small Step Can Change your Life;02/04/23 14.17
5705;3044;How To Avoid A Climate Disaster;2021;How To Avoid A Climate Disaster;02/04/23 14.17
5703;3044;Berubah Atau Punah;2022;"Buku ini berisi berbagai pengalaman konkret dan luas yang dimiliki oleh para praktisi profesional sumber daya manusia. Paparan dalam bentuk story telling meliputi berbagai tahapan transformasi  serta mencakup juga variasi tantangan dan bagaimana mereka mengatasinya. Untuk itu  para penulis sepakat memberi judul buku ini Berubah atau Punah"" yang menggambarkan sebuah ajakan untuk bertransformasi di tengah berbagai distrupsi yang terjadi saat ini. Inilah sebuah panggilan nyata untuk membawa perubahan budaya di dalam organisasi atau perusahaan untuk menjadi lebih baik lagi.""";02/04/23 14.17
5702;3044;Bagaimana Demokrasi Mati;2019;Demokrasi bisa mati karena kudeta atau mati pelan-pelan. Kematian itu bisa tak disadari ketika terjadi selangkah demi selangkah  dengan terpilihnya pemimpin otoriter  disalahgunakannya kekuasaan pemerintah  dan penindasan total atas oposisi. Ketiga langkah itu sedang terjadi di seluruh dunia dan kita semua mesti mengerti bagaimana cara menghentikannya. Dalam buku ini  dua profesor Harvard Steven Levitsky dan Daniel Ziblatt menyampaikan pelajaran penuh wawasan dari sejarah untuk menerangkan kerusakan rezim selama abad ke-20 dan ke-21. Mereka menunjukkan bahayanya pemimpin otoriter ketika menghadapi krisis besar.;02/04/23 14.18
5700;3044;80/20 Prinsip Pareto Untuk Mendapatkan hasil luar biasa tanpa usaha luar biasa;2018;80/20 Prinsip Pareto  atau disebut juga aturan 80/20  yang telah terbukti dalam dunia sains  bisnis  dan ekonomi  menyatakan bahwa 80 persen hasil atau efek disebabkan oleh 20 persen upaya atau kausa. Sekadar contoh  20 persen pelanggan umumnya berkontribusi pada 80 persen keuntungan perusahaan;
5699;3044;Operational Logistics - The Art and Science of Sustaining Military Operations (2016);2016;NULL;02/04/23 14.18
5698;3044;DEPARTMENT-OF-DEFENSE-INDO-PACIFIC-STRATEGY-REPORT-2019;2019;NULL;02/04/23 14.19
5697;3044;Defence white paper 2020;2021;NULL;02/04/23 14.19
5675;3157;Pada Titik Penentu di Sinai : Peran Jabatan Para Jenderal di Perang Yom Kippur;2021;Buku ini bukan sejarah untuk keperluan historis tetapi studi tentang kepemimpinan militer- suatu seni memerintah di tingkat tertinggi.;02/04/23 22.49
5696;3044;China 2049-economic challenges of a rising global power--David Dollar, Yiping Huang, Yang Yao--Brookings Institution Press-2020;2020;NULL;03/04/23 07.26
5695;3044;2021-china-new-direction-report;2021;NULL;03/04/23 08.46
5772;3157;DAR MEMBONGKAR OPERASI PSIKOLOGI GERAKAN INTOLERANSI;2021;Pertama  seperti yang selalu saya tanamkan kepada taruna-taruni  saat saya menjabat sebagai Gubernur Akademi Militer (Akmil) di Magelang  nilai-nilai spiritualitas harus selalu jadi pegangan teguh. Karena spiritualitas akan menciptakan kesadaran tinggi terhadap nilai-nilai toleransi.;04/04/23 07.52
1363;3157;10 SECRETS OF SUCCESSFUL LEADERS;2007;10 Secrets of Successful Leaders akan mengubah cara Anda berpikir tentang karier Anda  dan menunjukkan kepada Anda bagaimana menjadi pemimpin perusahaan yang dapat mendaki tangga sejauh yang Anda inginkan.;04/04/23 07.53
5785;3007;PERATURAN KEPALA STAFF ANGKATAN DARAT NOMOR 11 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PUSAT INTELIJEN TNI ANGKATAN DARAT UJI COBA;2022;PERATURAN KEPALA STAFF ANGKATAN DARAT NOMOR 11 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PUSAT INTELIJEN TNI ANGKATAN DARAT UJI COBA;04/04/23 08.03
5783;3007;PERATURAN KEPALA STAF ANGKATAN DARAT NOMOR 7 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS GUDANG PUSAT PERHUBUNGAN UJI COBA;2022;PERATURAN KEPALA STAF ANGKATAN DARAT NOMOR 7 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS GUDANG PUSAT PERHUBUNGAN UJI COBA;04/04/23 08.04
5781;3007;PERATURAN KEPALA STAF ANGKATAN DARAT NOMOR 5 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PEMBEKALAN ANGKUTAN KOMANDO DAERAH MILITER (ORGAS BERKANGDAM);2022;PERATURAN KEPALA STAF ANGKATAN DARAT NOMOR 5 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PEMBEKALAN ANGKUTAN KOMANDO DAERAH MILITER (ORGAS BERKANGDAM);04/04/23 08.04
5779;3007;PERATURAN KEPALA STAF ANGKATAN DARAT NOMOR 3 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS DINAS KELAIKAN TNI ANGKATAN DARAT (ORGAS DISLAIKAD);2022;PERATURAN KEPALA STAF ANGKATAN DARAT NOMOR 3 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS DINAS KELAIKAN TNI ANGKATAN DARAT (ORGAS DISLAIKAD);04/04/23 08.05
5777;3007;PENILAIAN KETERAMPILAN KHUSUS JABATAN -2 RESIMEN ARHANUD;2022;PENILAIAN KETERAMPILAN KHUSUS JABATAN -2 RESIMEN ARHANUD;04/04/23 08.06
5776;3007;PEDOMAN SERTIFIKASI GURU MILITER LEMDIK JAJARAN TNI ANGKATAN DARAT;2022;PEDOMAN SERTIFIKASI GURU MILITER LEMDIK JAJARAN TNI ANGKATAN DARAT;04/04/23 08.06
1424;3007;100 KESIAPSIAGAAN BEKANGDAM JAYA DALAM MANAJEMENT RISK APPROACH;2020;Taskap berjudul Kesiapsiagaan BEKANGDAM Jaya dalam management Risk Approach Penanggulangan Bencana di wilayah DKI Jakarta oleh Yudi Wibowo  S.sos.;04/04/23 08.08
5775;3007;IKHTISAR SEJARAH TAHUNAN TNI AD TAHUN 2021;2022;IKHTISAR SEJARAH TAHUNAN TNI AD TAHUN 2021;04/04/23 08.08
5772;3089;DAR MEMBONGKAR OPERASI PSIKOLOGI GERAKAN INTOLERANSI;2021;Pertama  seperti yang selalu saya tanamkan kepada taruna-taruni  saat saya menjabat sebagai Gubernur Akademi Militer (Akmil) di Magelang  nilai-nilai spiritualitas harus selalu jadi pegangan teguh. Karena spiritualitas akan menciptakan kesadaran tinggi terhadap nilai-nilai toleransi.;04/04/23 08.33
4724;3089;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;04/04/23 08.36
4581;3089;Hukum Laut Internasional;1999;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;04/04/23 08.37
5785;3089;PERATURAN KEPALA STAFF ANGKATAN DARAT NOMOR 11 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PUSAT INTELIJEN TNI ANGKATAN DARAT UJI COBA;2022;PERATURAN KEPALA STAFF ANGKATAN DARAT NOMOR 11 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PUSAT INTELIJEN TNI ANGKATAN DARAT UJI COBA;04/04/23 08.38
