id,judul,isbn_issn,tahun_terbit,deskripsi
4808,"Raden dewi sartika sang perintis",97949220936,2008,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4809,"Kisah pemusnahan 6 juta orang Yahudi",9786029763140,2011,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4810,"Visi pendidikan ki hadjar dewantara tantangan dan relevansi",9789792135473,2015,"Khazanah berpikir kritis Ki Hadjar Dewantara yang transformatif dan mendewasakan tampak dalam upayanya mengelola sekolah yang didirikannya  yakni Perguruan Taman Siswa."
4811,"Muda, cerdas, simpatik",97999968112,2008,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4812,"The thinking manager's toolbox",9794219657,2004,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4813,"Panglima komando mandala pembebasan irian barat",9794169161,2009,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4814,"Interaksi daratan dan lautan",9793673001,2004,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4815,"Ryamizard in the footsteps of gajah mada",97943771629,2005,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4816,"Ilmu Faal Olahraga ( Fisiologi Olahraga )",9789796921140,2013,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4817,"Sukarno File",9793851058,2006,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4818,"Jokowi spirit Bantaran Kali Anyar",9786020033853,2012,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4819,"Manajemen supervisi (Petunjuk praktis para supervisor)",9794212865,2004,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4820,"Departemen pertahanan keamanan R.I buku Undang - Undang Pertahanan Keamanan Negara R.I",97930839803,1991,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4821,"Hukum Kepolisian_Momo kelana ",9795534491,1994,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4822,"Kebudayaan zaman klasik Indonesia di batanghari",9786029923704,2011,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4823,"jenderal Mayor Bambang Sugeng",9786027846302,2018,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4824,"Kekuasaan dan Moral Politik Ekonomi Masyarakat Indonesia baru",97989830923,1996,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4825,"Menyongsong dan tunaikan tugas negara sampai akhir",9789791621731,2007,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4826,"Peranan jepang di Asia",9789796863235,2001,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4827,"membongkar manipulasi sejarah",9797094041,2009,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4828,"Pertempuran Bojongkokosan",9786027846319,2018,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4829,"Kemelut lahan pertanian di Jawa",9789791373005,2007,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4830,"Statistik nonparametrik untuk ilmu - ilmu sosial",9794030376,1997,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4831,"Berguru kepada Obama",9789791840491,2009,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4833,"M. Panggabean Jenderal dari Tano Batak",97940074481,2011,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4834,"Daud Beureuh Pejuang kemerdekaan yang berontak",9789799110558,2016,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4835,"Public relations dalam organisasi",9789799203489,2007,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4836,"Abdul Latief Hendradiningrat Sang pengibar bendera pusaka 17 Agustus 1945",9794169439,2011,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4837,"Ensiklopedia kamus lengkap sinonim Antonim",97962300278,2013,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4838,"Senjata berpeluncur udara modern",97947427389,2010,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4839,"SDM berkualitas mengubah visi menjadi realitas",9789792204537,2003,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4840,"Sutan Sjahrir",9789797095697,2011,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4842,"Tangan besi 100 Tiran penguasa dunia",9789792499353,2008,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4843,"Kemitraan meraih keuntungan bersama",97923190285,1997,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4844,"Lebih dekat dengan SBY",9789792546835,2010,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4845,"Jenderal Besar Bintang lima HM. Soeharto",9786029643039,2010,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4846,"Soe Hok-Gie",9794444227,2005,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4847,"Album perjuangan TNI Angkatan darat periode 1966 - 1975",97958690809,2012,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
4848,"Indonesia 2009",9789791800273,2009,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
